record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20180202","ADFG","1F1NW113 55","2","AK F 1 NW 113-55",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NW, District 113, Subdistrict 55","SEAK","SEAKG","57.584","-135.5474","N"
"L","4.1","20180206","CDFW","6FCSJSTA KNFE","2","STAN R KNIGHTS FERRY","37.82","-120.66","TUST","SJOA",,"KNIGHTS FERRY","SJOA","TUST","37.82","-120.66","N"
"L","4.1","20180202","ADFG","1F1NW113 44","2","AK F 1 NW 113-44",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NW, District 113, Subdistrict 44","SEAK","SEAKG","57.1619","-135.3023","N"
"L","4.1","20180202","ADFG","1F1NW113 52","2","AK F 1 NW 113-52",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NW, District 113, Subdistrict 52","SEAK","SEAKG","57.3953","-135.0615","N"
"L","4.1","20170905","WDFW","3F42001  470260 R","2","FALLS CR (CHEL) 47.0260",,,"WECH","UPCR","17020008","FALLS CR     47.0260  (CHELAN R TRIB)","UPCR","WECH",,,"N"
"L","4.1","20170905","WDFW","3F42001  470264 R","2","FALLS CR     47.0264",,,"WECH","UPCR","17020008","FALLS CR     47.0264","UPCR","WECH",,,"N"
"L","4.1","20180104","ODFW","5F33230  R30    12","1","BELOW BNVILLE SPORT TEST",,,"LOCRG","LOCR","170800","COLUMBIA R (BELOW BONNEVILLE SPORT) TEST","LOCR","LOCRG",,,"N"
"L","4.1","20180202","ADFG","1F1NW113 57","2","AK F 1 NW 113-57",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NW, District 113, Subdistrict 57","SEAK","SEAKG","57.6652","-135.782","N"
"L","4.1","20180202","ADFG","1F2LC232 30","2","AK F 2 LC 232-30",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 30","CEAK","CEAKG","59.6764","-150.0402","N"
"L","4.1","20170905","WDFW","3F42001  470508 R01","2","STEHEKIN R TRAP","48.3173","-120.6691","WECH","UPCR",,"STEHEKIN RIVER TRAP (47.0508)","UPCR","WECH","48.3173","-120.6691","N"
"L","4.1","20180202","ADFG","1M4PE282 80","2","AK M 4 PE 282-80",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 80","WEAK","WEAKG","55.0692","-160.0196","N"
"L","4.1","20180104","ODFW","5F22202  R      41","2","SALMON R SPORT 2 SUMMARY",,,"SIYA","NOOR","1710020402502.00","SALMON R SPORT OTIS BRIDGE TO HATCHERY #2 SUMMARY","NOOR","SIYA",,,"N"
"L","4.1","20180104","ODFW","5F33438  H38    21","1","IRRIGON HATCHERY",,,"UMAT","CECR","17070101","IRRIGON HATCHERY","CECR","UMAT",,,"N"
"L","4.1","20180104","ODFW","5F33404  R40    20","1","NEZ PERCE UNKNOWN SUBSIST",,,"CECRG","CECR","170701","COLUMBIA R (UNKNOWN  NEZ PERCE TRIBE SUBSISTENCE)","CECR","CECRG",,,"N"
"L","4.1","20170905","WDFW","3M10412  D","2","SE HOOD CANAL    12D",,,"HOODG","HOOD",,"SOUTHEASTERN HOOD CANAL   (12D)","HOOD","HOODG",,,"N"
"L","4.1","20180104","ODFW","5F22245  R21    18","1","PALOUSE CR (COOS R)PRE 85",,,"COOS","SOOR",,"PALOUSE CR (COOS R)PRE 1985","SOOR","COOS",,,"N"
"L","4.1","20180206","CDFO","2FS78M298KWANTLN","1","FRFNBHKWANTLN [M298]","49.1667","-122.5333",,,,"FRFNBH          STAT AREA: M298 FRASER:KWANTLEN     M298",,,"49.1667","-122.5333","N"
"L","4.1","20180202","ADFG","1M1NW157 00","1","AK M 1 NW 157-00",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NW, District 157, Subdistrict 00","SEAK","SEYA",,,"N"
"L","4.1","20180202","ADFG","1F4KD251 90","1","AK F 4 KD 251-90",,,"KODI","WEAK",,"Alaska freshwater, Region 4, Quadrant KD, District 251, Subdistrict 90","WEAK","KODI","58.3477","-152.2496","N"
"L","4.1","20180202","ADFG","1F4PE311 20","1","AK F 4 PE 311-20",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 311, Subdistrict 20","WEAK","ALEU","54.7524","-164.5817","N"
"L","4.1","20180202","ADFG","1M4PE283 00","1","AK M 4 PE 283-00",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 283, Subdistrict 00","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F2LC232 23","2","AK F 2 LC 232-23",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 23","CEAK","CEAKG","59.5965","-150.3488","N"
"L","4.1","20180202","ADFG","1F2LC232 04","2","AK F 2 LC 232-04",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 04","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1F2LC232 07","2","AK F 2 LC 232-07",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 07","CEAK","CEAKG",,,"N"
"L","4.1","20170905","WDFW","3F42001  470945 R","2","FALLS CR     47.0945",,,"WECH","UPCR","17020008","FALLS CR     47.0945  (TRIB TO GRIZZLEY CR ON THE STEHEKIN R) (INVENTED CODE NOT IN STRMCAT)","UPCR","WECH",,,"N"
"L","4.1","20180202","ADFG","1F2LC232 22","2","AK F 2 LC 232-22",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 22","CEAK","CEAKG","59.5499","-150.5713","N"
"L","4.1","20170905","WDFW","3F42001  470964 R","1","HATCHERY CR  47.0964",,,"WECH","UPCR",,"UNNAMED (HATCHERY) CR - OUTFALL OF CHELAN PUD HAT. FEEDS COL. T27N R23E SEC20K","UPCR","WECH",,,"N"
"L","4.1","20170905","WDFW","3F21703  210081 R","1","OCTOPUS CR   21.0081",,,"QEQU","NWC",,"UNNAMED (OCTOPUS CREEK)","NWC","QEQU",,,"N"
"L","4.1","20170905","WDFW","3F42001  290131 H01","3","DRANO LK PENS -FWS","45.7134","-121.633","WIND","CECR","17070105","DRANO LAKE PENS (USFWS)","CECR","WIND","45.7135","-121.6331","N"
"L","4.1","20170905","WDFW","3F42001  470964 R","2","HATCHERY CR  47.0964",,,"WECH","UPCR",,"UNNAMED (HATCHERY) CR - OUTFALL OF CHELAN PUD HAT. FEEDS COL. T27N R23E SEC20K","UPCR","WECH",,,"N"
"L","4.1","20170905","WDFW","3F42001  470964 R","3","HATCHERY CR  47.0964",,,"WECH","UPCR",,"UNNAMED (HATCHERY) CR - OUTFALL OF CHELAN PUD HAT. FEEDS COL. T27N R23E SEC20K","UPCR","WECH",,,"N"
"L","4.1","20180206","CDFW","6FBELRSC","2","RATTLESNAKE CREEK",,,"MAEL","NOCA",,"RATTLESNAKE CREEK","NOCA","MAEL",,,"N"
"L","4.1","20180104","ODFW","5M22207  O      10","2","SIUSLAW BAY TROLL","44.02","-124.1383","NOORG","NOOR",,"SIUSLAW BAY TROLL","NOOR","NOORG","44.02","-124.1383","N"
"L","4.1","20180206","CDFW","6FBELVAN YAGR","2","YAGER CREEK","40.53","-124.07","MAEL","NOCA",,"YAGER CREEK, TRIBUTARY TO VAN DUZEN RIVER","NOCA","MAEL","40.53","-124.07","N"
"L","4.1","20180206","CDFW","6FBLITRI","1","LITTLE RIVER TRIBS.","39.2758","-123.788","MAEL","NOCA",,"LITTLE RIVER TRIBUTARIES BEAL CK VAN DAMME PARK","NOCA","MAEL","39.2758","-123.788","N"
"L","4.1","20180206","CDFW","6FBMTBRC SOLT","1","SOLITUDE FACILITY",,,"MAEL","NOCA",,"SOLITUDE HATCHERY FACILITY ON BEAR CREEK, MATTOLE RIVER SYSTEM","NOCA","MAEL",,,"N"
"L","4.1","20180206","CDFW","6FBRE","2","REDWOOD CREEK","41.29","-124.09","MAEL","NOCA",,"REDWOOD CREEK NEAR ORICK, CA","NOCA","MAEL","41.29","-124.09","N"
"L","4.1","20180206","CDFW","6FBREPRC PRCH","1","PRAIRIE CR HATCHERY","41.3325","-124.0302","MAEL","NOCA",,"HUMBOLDT COUNTY PRAIRIE CREEK HATCHERY","NOCA","MAEL","41.3325","-124.0302","N"
"L","4.1","20170905","WDFW","3F42001  4773861E","3","HOLDEN VILLAGE CS(CH","47.8448","-120.0191","WECH","UPCR",,"HOLDEN VILLAGE COMMUNITY SCHOOL (CHELAN)","UPCR","WECH","47.8448","-120.0191","N"
"L","4.1","20180206","CDFW","6FCSACOW SOUF","2","COW CREEK SOUTH FORK","40.555","-122.23","SACR","SAFA",,"SOUTH FORK COW CREEK","SAFA","SACR","40.54","-122.13","N"
"L","4.1","20180202","ADFG","1F4PE308","1","AK F 4 PE 308",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 308","WEAK","ALEU","56.7749","-158.4983","N"
"L","4.1","20180202","ADFG","1F4PE283 21","1","AK F 4 PE 283-21",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283, Subdistrict 21","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1M4PE305 35","1","AK M 4 PE 305-35",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 305, Subdistrict 35","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1M4PE282 21","2","AK M 4 PE 282-21",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 21","WEAK","WEAKG","55.1458","-159.9196","N"
"L","4.1","20170905","WDFW","3F42001  479999 R","2","COLUMBIA R MAIN @ WRIA-47",,,"UPCRG","UPCR",,"COLUMBIA RIVER MAINSTEM IN WRIA-47","UPCR","UPCRG",,,"N"
"L","4.1","20180202","ADFG","1M4PE282 30","2","AK M 4 PE 282-30",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 30","WEAK","WEAKG",,,"N"
"L","4.1","20170905","WDFW","3F21802  231002 R","1","LOST CR      23.1002","46.5513","-123.14","UPCH","GRAY",,"LOST CREEK  (STILLMAN CR TRIB)","GRAY","UPCH","46.5513","-123.14","N"
"L","4.1","20170905","WDFW","3M11413  872323","1","NISQUALLY REACH",,,"SPSG","SPS",,"NISQUALLY REACH                (PUGET SOUND SPORT)","SPS","SPSG","47.1458","-122.7628","N"
"L","4.1","20180206","CDFO","2MS62P016NELS RK 17","1","GSSPTCNELS RK (16-17)","49.65","-124.1167",,,,"GSSPTC          STAT AREA: P016 NELSON ROCK         P016",,,"49.65","-124.1167","N"
"L","4.1","20180206","CDFO","2FS75P029       389","1","FGNFNFWBH    P029-389",,,,,,"FGNFNFWBH       GEORGIA ST., LR. FRASER (PFMA SUBS 29-3, -4, -6, -7, -9, -10, -13, -14)","GST","GSTG","49.11","-123.31","N"
"L","4.1","20180202","ADFG","1M4PE282 42","2","AK M 4 PE 282-42",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 42","WEAK","WEAKG",,,"N"
"L","4.1","20180202","ADFG","1M4PE282 50","2","AK M 4 PE 282-50",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 50","WEAK","WEAKG",,,"N"
"L","4.1","20180206","CDFW","6FCSJMER SHFB","1","MER R SHAFFER BRIDGE","37.46","-120.61","MERC","SJOA",,"SHAFFER BRIDGE ON MERCED RIVER","SJOA","MERC","37.46","-120.61","N"
"L","4.1","20180202","ADFG","1M4PE282 70","2","AK M 4 PE 282-70",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 70","WEAK","WEAKG",,,"N"
"L","4.1","20180206","CDFW","6FCSJMER SHFB","2","MER R SHAFFER BRIDGE","37.46","-120.61","MERC","SJOA",,"SHAFFER BRIDGE ON MERCED RIVER","SJOA","MERC","37.46","-120.61","N"
"L","4.1","20180202","ADFG","1M4PE282 14","2","AK M 4 PE 282-14",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 282, Subdistrict 14","WEAK","WEAKG",,,"N"
"L","4.1","20180206","CDFW","6FCSJOLB BUCK","1","SAN JOAQ BUCKLY CV MARINA","37.98","-121.38","SJR","SJOA",,"SAN JOAQUIN RIVER BUCKLEY COVE MARINA","SJOA","SJR","37.98","-121.38","N"
"L","4.1","20180206","CDFW","6FCSJTUO RVDP","1","TUOLUMNE R RIVERDALE PARK","37.613","-121.042","TUST","SJOA",,"TUOLUMNE RIVER AT RIVERDALE PARK","SJOA","TUST","37.613","-121.042","N"
"L","4.1","20180206","CDFW","6FKKLIND","1","INDIAN CREEK",,,"KLAM","KLTR",,"INDIAN CREEK","KLTR","KLAM",,,"N"
"L","4.1","20180202","ADFG","1F2LC232 09","1","AK F 2 LC 232-09",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 09","CEAK","LCI",,,"N"
"L","4.1","20180202","ADFG","1F4PE313 20","1","AK F 4 PE 313-20",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 313, Subdistrict 20","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE317 10","1","AK F 4 PE 317-10",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 317, Subdistrict 10","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE308 42","1","AK F 4 PE 308-42",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 308, Subdistrict 42","WEAK","ALEU","51.9877","179.6126","N"
"L","4.1","20180202","ADFG","1F4PE308 46","1","AK F 4 PE 308-46",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 308, Subdistrict 46","WEAK","ALEU","51.9323","179.6287","N"
"L","4.1","20180202","ADFG","1F4PE315 10","1","AK F 4 PE 315-10",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 315, Subdistrict 10","WEAK","ALEU","56.028","-160.4203","N"
"L","4.1","20180202","ADFG","1M3KU335 80","1","AK M 3 KU 335-80",,,"KUSK","AYK",,"Alaska marine, Region 3, Quadrant KU, District 335, Subdistrict 80","NOAK","KUSK",,,"N"
"L","4.1","20180104","ODFW","5M2220300O0300  10","1","WARRENTON UNKNOWN SRC-1","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON UNKNOWN SRC-1","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20180104","ODFW","5M2220300O      10","2","WARRENTON UNKNOWN SRC-1","46.1651","-123.9237","NOORG","NOOR",,"WARRENTON UNKNOWN SRC-1","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20180202","ADFG","1F2LC232 12","2","AK F 2 LC 232-12",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 12","CNAK","COOK",,,"N"
"L","4.1","20180202","ADFG","1F2LC232 13","2","AK F 2 LC 232-13",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 13","CNAK","COOK",,,"N"
"L","4.1","20170905","WDFW","3M11410  872391","1","POINT VASHON","47.5117","-122.4738","EKPN","MPS",,"POINT VASHON                   (PUGET SOUND SPORT)","MPS","EKPN","47.5117","-122.4738","N"
"L","4.1","20180104","ODFW","5F33474  R62    24","1","FIFTEENMILE CREEK TRAP",,,"CECRG","CECR",,"FIFTEENMILE CREEK TRAP DESCHUTES R STRAY STUDY AT 4 RKM; DOWNSTREAM OF CONFLUENCE WITH EIGHTMILE CR","CERC","CECRG",,,"N"
"L","4.1","20170905","WDFW","3M11410  872473","1","SHILSHOLE BAY","47.6794","-122.4147","LAKW","MPS",,"SHILSHOLE BAY                  (PUGET SOUND SPORT)","MPS","LAKW","47.6794","-122.4147","N"
"L","4.1","20170905","WDFW","3F10510  0874375E","3","COUGAR RIDGE ES(ISSA",,,"LAKW","MPS",,"COUGAR RIDGE ELEMENTARY (ISSAQUAH WA)","MPS","LAKW","47.5619","-122.117","N"
"L","4.1","20180206","CDFO","2MS22P013PICT PT 25","1","GSPTN PICT PT (13-25)","50.4675","-125.3975",,,,"GSPTN           STAT AREA: P013 PICTON POINT        P013",,,"50.4667","-125.4","N"
"L","4.1","20180206","CDFO","2M BMP124LONG BE 03","1","BC MARLONG BE (124-3)","49.036","-125.7428",,,,"BC MARINE       STAT AREA: P124 LONG BEACH          P124",,,"49.036","-125.7428","N"
"L","4.1","20170905","WDFW","3F10511  100620 R","1","LE DOUT CR   10.0620","46.9364","-122.0606","PUYA","MPS",,"LE DOUT CREEK (TRIB TO PUYALLUP RIVER)","MPS","PUYA","46.9364","-122.0606","N"
"L","4.1","20180202","ADFG","1F1NW183 11","1","AK F 1 NW 183-11",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NW, District 183, Subdistrict 11","SEAK","SEYA",,,"N"
"L","4.1","20180202","ADFG","1F4PE283","1","AK F 4 PE 283",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1M3KU335 30","1","AK M 3 KU 335-30",,,"KUSK","AYK",,"Alaska marine, Region 3, Quadrant KU, District 335, Subdistrict 30","NOAK","KUSK",,,"N"
"L","4.1","20180202","ADFG","1M3KU335 60","1","AK M 3 KU 335-60",,,"KUSK","AYK",,"Alaska marine, Region 3, Quadrant KU, District 335, Subdistrict 60","NOAK","KUSK",,,"N"
"L","4.1","20180202","ADFG","1M2LC241 06","1","AK M 2 LC 241-06",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 241, Subdistrict 06","CNAK","COOK",,,"N"
"L","4.1","20180202","ADFG","1M2LC241 07","1","AK M 2 LC 241-07",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 241, Subdistrict 07","CNAK","COOK",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 10","2","AK F 2 LC 249-10",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 10","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 55","2","AK F 2 LC 249-55",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 55","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 00","2","AK F 2 LC 249-00",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 00","CEAK","CEAKG",,,"N"
"L","4.1","20170905","WDFW","3M10511  A","1","COMMENCEMENT BAY 11A",,,"PUYA","MPS",,"COMMENCEMENT BAY           (11A)","MPS","PUYA","47.2858","-122.4433","N"
"L","4.1","20170905","WDFW","3F42001  480007 R","1","METHOW R     48.0007","48.0501","-119.8933","MEOK","UPCR","17020008","METHOW RIVER (ACTUAL STREAM CAT CODE)","UPCR","MEOK","48.0501","-119.8933","N"
"L","4.1","20170905","WDFW","3F42001  480007 R","2","METHOW R     48.0007","48.0501","-119.8933","MEOK","UPCR","17020008","METHOW RIVER (ACTUAL STREAM CAT CODE)","UPCR","MEOK","48.0501","-119.8933","N"
"L","4.1","20180104","ODFW","5M2222209O2209  10","1","DEPOE BAY AREA 9","44.8083","-124.0567","NOORG","NOOR","17100204","DEPOE BAY AREA 9","NOOR","NOORG","44.8083","-124.0567","N"
"L","4.1","20170905","WDFW","3F21902  240104 R","2","UNNAMED CR   24.0104","46.7888","-123.7797","WILPG","WILP",,"UNNAMED TRIBUTARY (LB)","WILP","WILPG","46.7888","-123.7797","N"
"L","4.1","20180206","CDFO","2FN  NASSH0120","3","H-Kincolith River H",,,,,,"Kincolith River H                    NASS","NASK","NASS","54.9997","-129.9517","N"
"L","4.1","20180104","ODFW","5M22210  O10    10","1","BANDON TROLL","43.125","-124.43","SOORG","SOOR","17100305","BANDON TROLL","SOOR","SOORG","43.125","-124.43","N"
"L","4.1","20170905","WDFW","3F42001  480007 R01","2","METHOW R WF    48.0007","48.0501","-119.8933","MEOK","UPCR","17020008","METHOW RIVER WEST FORK  (CONT. OF METHOW R MAINSTEM ABOVE RM 77.2)","UPCR","MEOK","48.0501","-119.8933","N"
"L","4.1","20180206","CDFO","2FN  NCSTH0061","3","H-Hays Creek Inc",,,,,,"Hays Creek Inc                       NCST","COBC","NCST",,,"N"
"L","4.1","20170905","WDFW","3F42001  480008 R","2","METHOW R","48.0501","-119.8933","MEOK","UPCR","17020008","METHOW RIVER","UPCR","MEOK","48.0501","-119.8933","N"
"L","4.1","20170905","WDFW","3F42001  480015 R","2","BLACK CANYON CR   48.0015",,,"MEOK","UPCR","17020008","BLACK CANYON CREEK","UPCR","MEOK",,,"N"
"L","4.1","20180206","CDFO","2FN  NCSTH2546","3","H-Stewart Schools",,,,,,"Stewart Schools                      NCST","COBC","NCST","55.9311","-129.9936","N"
"L","4.1","20170905","WDFW","3F42001  480203 R","2","LIBBY CR   48.0203",,,"MEOK","UPCR","17020008","LIBBY CREEK ( TRIB TO COW CR. @ 25.75 )","UPCR","MEOK",,,"N"
"L","4.1","20170728","NMFS","7M4  56N 179W","1","HIGH SEAS 4 56N 179W","56","-179",,,,"HIGH SEAS RECOVERY, SECTOR 4, LATITUDE 56N, LONGITUDE 179W",,,"56","-179","N"
"L","4.1","20170905","WDFW","3F42001  480374 H01","2","TWISP ACCLIMATION PD","48.3804","-120.244","MEOK","UPCR","17020008","TWISP ACCLIMATION POND","UPCR","MEOK","48.3804","-120.244","N"
"L","4.1","20170905","WDFW","3F42001  480374 H01","3","TWISP ACCLIMATION PD","48.3804","-120.244","MEOK","UPCR","17020008","TWISP ACCLIMATION POND","UPCR","MEOK","48.3806","-120.2487","N"
"L","4.1","20170905","WDFW","3F42001  480307 R","2","BEAVER CR   48.0307",,,"MEOK","UPCR","17020008","BEAVER CREEK","UPCR","MEOK",,,"N"
"L","4.1","20180202","ADFG","1M2UC244 26","1","AK M 2 UC 244-26",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant UC, District 244, Subdistrict 26","CEAK","UCI",,,"N"
"L","4.1","20180104","ODFW","5F22255  H55    21","1","SILETZ R STEP",,,"SIYA","NOOR","17100204","SILETZ R STEP FACILITIES","NOOR","SIYA",,,"N"
"L","4.1","20180202","ADFG","1M4KD262 25","1","AK M 4 KD 262-25",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 262, Subdistrict 25","WEAK","KODI","58.3229","-154.2417","N"
"L","4.1","20180206","CDFW","6FBNO","1","NOYO RIVER","39.4278","-123.8081","NORU","CECA",,"NOYO RIVER FT BRAGG","CECA","NORU","39.4278","-123.8081","N"
"L","4.1","20180202","ADFG","1M4CH272 72","1","AK M 4 CH 272-72",,,"CHIG","WEAK",,"Alaska marine, Region 4, Quadrant CH, District 272, Subdistrict 72","WEAK","ALEU","56.8793","-157.214","N"
"L","4.1","20180202","ADFG","1F2BB326 21","2","AK F 2 BB 326-21",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 326, Subdistrict 21","CEAK","BRIS",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 83","2","AK F 2 LC 249-83",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 83","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 75","2","AK F 2 LC 249-75",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 75","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1F2LC249 85","2","AK F 2 LC 249-85",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 249, Subdistrict 85","CEAK","CEAKG",,,"N"
"L","4.1","20180202","ADFG","1M4PE284 80","2","AK M 4 PE 284-80",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 284, Subdistrict 80","WEAK","WEAKG",,,"N"
"L","4.1","20180202","ADFG","1M4PE284 37","2","AK M 4 PE 284-37",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 284, Subdistrict 37","WEAK","WEAKG",,,"N"
"L","4.1","20180202","ADFG","1M4PE284 62","2","AK M 4 PE 284-62",,,"PENI","WEAK",,"Alaska marine, Region 4, Quadrant PE, District 284, Subdistrict 62","WEAK","WEAKG",,,"N"
"L","4.1","20170905","WDFW","3F42001  480374 R01","2","TWISP R TRAP POND 14",,,"MEOK","UPCR",,"TWISP RIVER TRAP POND 14","UPCR","MEOK",,,"N"
"L","4.1","20170905","WDFW","3F42001  480374 R02","3","TWISP RIVER WEIR","48.3799","-120.243","MEOK","UPCR",,"TWISP RIVER WEIR","UPCR","MEOK","48.3799","-120.243","N"
"L","4.1","20170905","WDFW","3F42001  480423 R","2","LITTLE BRIDGE CR  48.0423",,,"MEOK","UPCR","17020008","LITTLE BRIDGE CREEK ( TRIB TO TWISP R )","UPCR","MEOK",,,"N"
"L","4.1","20170905","WDFW","3F21802  231014 R","1","SLIDE CR     23.1014","46.5315","-123.17","UPCH","GRAY",,"SLIDE CREEK","GRAY","UPCH","46.5315","-123.17","N"
"L","4.1","20180104","ODFW","5M2223605O3605  10","1","BANDON AREA 5","43.125","-124.43","SOORG","SOOR","17100305","BANDON AREA 5","SOOR","SOORG","43.125","-124.43","N"
"L","4.1","20180202","ADFG","1F2PW222 35","1","AK F 2 PW 222-35",,,"PWS","CNAK",,"Alaska freshwater, Region 2, Quadrant PW, District 222, Subdistrict 35","CEAK","PWS",,,"N"
"L","4.1","20180202","ADFG","1F1NE115 30","1","AK F 1 NE 115-30",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant NE, District 115, Subdistrict 30","SEAK","SENE",,,"N"
"L","4.1","20180202","ADFG","1F1SW103 00","1","AK F 1 SW 103-00",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant SW, District 103, Subdistrict 00","SEAK","SESW",,,"N"
"L","4.1","20180202","ADFG","1M2LC241 18","1","AK M 2 LC 241-18",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 241, Subdistrict 18","CEAK","LCI",,,"N"
"L","4.1","20180104","ODFW","5F22243  R23041018","1","LOOKINGGLASS CR (S UMPQUA",,,"UMPQ","SOOR",,"LOOKINGGLASS CR (S UMPQUA R)","SOOR","UMPQ","43.1181","-123.4267","N"
"L","4.1","20180202","ADFG","1M2UC244 57","1","AK M 2 UC 244-57",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant UC, District 244, Subdistrict 57","CNAK","COOK",,,"N"
"L","4.1","20180104","ODFW","5M2220201O0201  11","1","ASTORIA SPORT AREA 1",,,,,,"ASTORIA SPORT AREA 1",,,,,"N"
"L","4.1","20180206","CDFO","2MS23P028FISH CV 02","1","GSPTS FISH CV (28-2)","49.3569","-123.2703",,,,"GSPTS           STAT AREA: P028 FISHERMANS COVE     P028",,,"49.35","-123.2833","N"
